"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"183","-0.64 (1.09, CI: -2.85, 1.45)","-4.94 (0.95, CI: -6.82, -3.09)","-8.65 (0.91, CI: -10.43, -6.88)","-11.87 (0.96, CI: -13.71, -10.02)","-14.69 (1.05, CI: -16.71, -12.64)","-17.16 (1.17, CI: -19.39, -14.85)","-19.34 (1.31, CI: -21.84, -16.73)","-21.25 (1.45, CI: -24.01, -18.35)","-22.92 (1.61, CI: -25.95, -19.71)","-24.33 (1.78, CI: -27.7, -20.8)","-25.49 (1.96, CI: -29.17, -21.56)","-26.36 (2.17, CI: -30.41, -22.07)","-26.87 (2.43, CI: -31.42, -22.05)","-210.75 (15.91, CI: -240.92, -178.72)","5.82","1.3","Yes"
"147","-0.62 (1.1, CI: -2.74, 1.59)","-4.9 (0.96, CI: -6.8, -3.01)","-8.61 (0.93, CI: -10.42, -6.83)","-11.83 (0.97, CI: -13.69, -9.98)","-14.64 (1.06, CI: -16.71, -12.57)","-17.1 (1.18, CI: -19.44, -14.82)","-19.27 (1.32, CI: -21.89, -16.69)","-21.17 (1.46, CI: -24.12, -18.31)","-22.82 (1.61, CI: -26.12, -19.66)","-24.22 (1.77, CI: -27.77, -20.73)","-25.37 (1.95, CI: -29.26, -21.51)","-26.22 (2.15, CI: -30.53, -21.95)","-26.72 (2.39, CI: -31.48, -21.94)","-209.84 (15.93, CI: -241.54, -178.59)","5.8","1.3","Yes"
"222","-0.21 (0.44, CI: -1.01, 0.56)","-0.87 (0.39, CI: -1.55, -0.11)","-1.36 (0.4, CI: -2.07, -0.57)","-1.7 (0.45, CI: -2.51, -0.84)","-1.95 (0.52, CI: -2.87, -0.96)","-2.14 (0.62, CI: -3.22, -0.94)","-2.3 (0.73, CI: -3.53, -0.88)","-2.41 (0.83, CI: -3.84, -0.82)","-2.48 (0.91, CI: -4.09, -0.79)","-2.52 (0.99, CI: -4.34, -0.75)","-2.52 (1.07, CI: -4.55, -0.7)","-2.46 (1.16, CI: -4.68, -0.6)","-2.31 (1.27, CI: -4.8, -0.26)","-23.97 (8.53, CI: -39.47, -8.07)","2.38","0.84","No"
"218","-0.31 (0.37, CI: -1.05, 0.44)","-0.98 (0.3, CI: -1.57, -0.4)","-1.47 (0.31, CI: -2.08, -0.87)","-1.81 (0.35, CI: -2.49, -1.13)","-2.08 (0.4, CI: -2.86, -1.3)","-2.31 (0.47, CI: -3.24, -1.39)","-2.49 (0.55, CI: -3.6, -1.44)","-2.63 (0.63, CI: -3.87, -1.44)","-2.72 (0.71, CI: -4.15, -1.34)","-2.77 (0.8, CI: -4.37, -1.22)","-2.78 (0.91, CI: -4.56, -1)","-2.72 (1.03, CI: -4.75, -0.69)","-2.56 (1.19, CI: -4.93, -0.23)","-26.2 (6.69, CI: -39.42, -13.34)","2.4","0.84","Yes"
"153","-0.66 (1.04, CI: -2.78, 1.35)","-5.04 (0.91, CI: -6.85, -3.27)","-8.82 (0.89, CI: -10.55, -7.11)","-12.08 (0.94, CI: -13.93, -10.25)","-14.89 (1.04, CI: -16.98, -12.85)","-17.33 (1.16, CI: -19.68, -15.04)","-19.45 (1.3, CI: -22.09, -16.93)","-21.31 (1.45, CI: -24.23, -18.54)","-22.95 (1.6, CI: -26.18, -19.92)","-24.36 (1.77, CI: -27.94, -21.03)","-25.51 (1.95, CI: -29.43, -21.82)","-26.35 (2.15, CI: -30.66, -22.28)","-26.81 (2.39, CI: -31.58, -22.28)","-211.82 (15.76, CI: -243.34, -180.99)","5.7","1.3","Yes"
"206","-0.31 (0.38, CI: -1.04, 0.45)","-0.98 (0.31, CI: -1.57, -0.36)","-1.47 (0.31, CI: -2.09, -0.85)","-1.83 (0.35, CI: -2.52, -1.12)","-2.1 (0.41, CI: -2.89, -1.27)","-2.33 (0.48, CI: -3.27, -1.38)","-2.52 (0.56, CI: -3.62, -1.42)","-2.67 (0.64, CI: -3.94, -1.42)","-2.77 (0.73, CI: -4.21, -1.36)","-2.83 (0.82, CI: -4.46, -1.25)","-2.84 (0.92, CI: -4.68, -1.06)","-2.79 (1.04, CI: -4.85, -0.76)","-2.65 (1.21, CI: -4.99, -0.31)","-26.61 (6.83, CI: -40.07, -13.34)","2.39","0.86","Yes"
"195","-0.62 (1.07, CI: -2.78, 1.4)","-4.93 (0.92, CI: -6.79, -3.21)","-8.66 (0.89, CI: -10.46, -6.97)","-11.9 (0.93, CI: -13.76, -10.13)","-14.72 (1.03, CI: -16.79, -12.75)","-17.2 (1.15, CI: -19.49, -14.99)","-19.39 (1.29, CI: -21.92, -16.87)","-21.3 (1.44, CI: -24.16, -18.51)","-22.97 (1.59, CI: -26.12, -19.89)","-24.38 (1.77, CI: -27.87, -20.94)","-25.53 (1.96, CI: -29.36, -21.73)","-26.39 (2.17, CI: -30.63, -22.15)","-26.88 (2.43, CI: -31.58, -22.19)","-211.11 (15.74, CI: -242.46, -180.87)","5.8","1.3","Yes"
"201","-0.7 (1.07, CI: -2.78, 1.36)","-5.08 (0.94, CI: -6.89, -3.23)","-8.85 (0.91, CI: -10.62, -7.09)","-12.11 (0.96, CI: -14, -10.28)","-14.93 (1.05, CI: -16.96, -12.91)","-17.37 (1.17, CI: -19.68, -15.13)","-19.49 (1.31, CI: -22.04, -17)","-21.35 (1.46, CI: -24.2, -18.55)","-23.01 (1.62, CI: -26.17, -19.9)","-24.43 (1.79, CI: -27.94, -21)","-25.6 (1.98, CI: -29.46, -21.77)","-26.47 (2.2, CI: -30.77, -22.13)","-26.95 (2.46, CI: -31.73, -22.13)","-212.5 (16.03, CI: -243.48, -182.24)","5.69","1.3","Yes"
"189","-0.74 (1.07, CI: -2.82, 1.39)","-5.11 (0.93, CI: -6.91, -3.28)","-8.88 (0.89, CI: -10.6, -7.05)","-12.13 (0.94, CI: -13.92, -10.27)","-14.94 (1.03, CI: -16.98, -12.88)","-17.37 (1.16, CI: -19.71, -15.09)","-19.48 (1.29, CI: -22.13, -16.92)","-21.34 (1.44, CI: -24.27, -18.49)","-22.98 (1.6, CI: -26.23, -19.83)","-24.4 (1.77, CI: -28.01, -20.93)","-25.56 (1.96, CI: -29.61, -21.79)","-26.42 (2.17, CI: -30.92, -22.27)","-26.9 (2.42, CI: -31.89, -22.28)","-212.41 (15.77, CI: -244.46, -181.49)","5.7","1.3","Yes"
"203","0.21 (0.35, CI: -0.48, 0.88)","-4.27 (0.3, CI: -4.89, -3.69)","-8.13 (0.35, CI: -8.83, -7.45)","-11.47 (0.44, CI: -12.33, -10.62)","-14.36 (0.53, CI: -15.39, -13.3)","-16.86 (0.64, CI: -18.1, -15.57)","-19.03 (0.74, CI: -20.48, -17.55)","-20.93 (0.85, CI: -22.59, -19.22)","-22.62 (0.96, CI: -24.5, -20.7)","-24.09 (1.07, CI: -26.19, -21.95)","-25.28 (1.19, CI: -27.61, -22.93)","-26.17 (1.32, CI: -28.76, -23.59)","-26.65 (1.46, CI: -29.5, -23.85)","-206.44 (8.81, CI: -223.84, -189.03)","1.04","1.07","Yes"
"177","-0.69 (1.08, CI: -2.81, 1.41)","-5.06 (0.94, CI: -6.85, -3.19)","-8.83 (0.9, CI: -10.58, -7.01)","-12.09 (0.95, CI: -13.91, -10.17)","-14.9 (1.04, CI: -16.93, -12.8)","-17.34 (1.16, CI: -19.56, -15.01)","-19.46 (1.29, CI: -21.95, -16.84)","-21.32 (1.44, CI: -24.07, -18.44)","-22.97 (1.59, CI: -26, -19.76)","-24.39 (1.75, CI: -27.72, -20.79)","-25.56 (1.93, CI: -29.18, -21.61)","-26.42 (2.13, CI: -30.44, -22.06)","-26.9 (2.37, CI: -31.45, -22.09)","-212.13 (15.73, CI: -242.07, -180.1)","5.71","1.3","Yes"
"165","-0.57 (1.05, CI: -2.62, 1.51)","-4.97 (0.93, CI: -6.81, -3.14)","-8.76 (0.91, CI: -10.57, -6.95)","-12.03 (0.96, CI: -13.93, -10.14)","-14.85 (1.06, CI: -16.9, -12.76)","-17.3 (1.18, CI: -19.57, -14.94)","-19.42 (1.32, CI: -21.95, -16.78)","-21.29 (1.47, CI: -24.05, -18.32)","-22.94 (1.62, CI: -26.01, -19.61)","-24.36 (1.79, CI: -27.78, -20.77)","-25.52 (1.97, CI: -29.32, -21.58)","-26.39 (2.17, CI: -30.66, -22.01)","-26.87 (2.41, CI: -31.53, -22.09)","-211.56 (15.99, CI: -242.1, -180.1)","5.68","1.3","Yes"
"171","-0.64 (1.09, CI: -2.79, 1.39)","-4.92 (0.95, CI: -6.83, -3.11)","-8.62 (0.93, CI: -10.44, -6.82)","-11.83 (0.98, CI: -13.79, -9.89)","-14.64 (1.08, CI: -16.76, -12.51)","-17.1 (1.21, CI: -19.45, -14.71)","-19.27 (1.35, CI: -21.87, -16.56)","-21.17 (1.5, CI: -24, -18.19)","-22.82 (1.66, CI: -25.92, -19.5)","-24.23 (1.83, CI: -27.66, -20.56)","-25.37 (2.01, CI: -29.19, -21.37)","-26.24 (2.22, CI: -30.5, -21.85)","-26.74 (2.47, CI: -31.55, -21.79)","-209.89 (16.37, CI: -241.1, -176.92)","5.82","1.31","Yes"
"214","-0.31 (0.38, CI: -1.06, 0.43)","-1 (0.31, CI: -1.61, -0.39)","-1.51 (0.32, CI: -2.14, -0.89)","-1.88 (0.36, CI: -2.57, -1.16)","-2.17 (0.43, CI: -3, -1.33)","-2.42 (0.5, CI: -3.39, -1.43)","-2.63 (0.58, CI: -3.76, -1.46)","-2.78 (0.67, CI: -4.09, -1.47)","-2.9 (0.76, CI: -4.38, -1.4)","-2.97 (0.86, CI: -4.63, -1.29)","-3 (0.96, CI: -4.85, -1.12)","-2.96 (1.09, CI: -5.02, -0.82)","-2.82 (1.25, CI: -5.18, -0.38)","-27.79 (7.13, CI: -41.47, -13.66)","2.4","0.91","Yes"
"173","-0.09 (0.58, CI: -1.19, 1.09)","-4.5 (0.51, CI: -5.47, -3.47)","-8.32 (0.51, CI: -9.3, -7.31)","-11.63 (0.55, CI: -12.7, -10.53)","-14.52 (0.63, CI: -15.74, -13.25)","-17.02 (0.72, CI: -18.41, -15.57)","-19.21 (0.82, CI: -20.79, -17.6)","-21.13 (0.92, CI: -22.91, -19.32)","-22.81 (1.03, CI: -24.79, -20.81)","-24.24 (1.14, CI: -26.46, -22.02)","-25.41 (1.26, CI: -27.87, -22.92)","-26.29 (1.39, CI: -29.02, -23.52)","-26.79 (1.54, CI: -29.79, -23.7)","-208.53 (9.87, CI: -227.57, -189.12)","3.62","1.13","Yes"
"185","-0.09 (0.58, CI: -1.23, 1.03)","-4.51 (0.5, CI: -5.52, -3.53)","-8.34 (0.5, CI: -9.33, -7.38)","-11.66 (0.55, CI: -12.72, -10.62)","-14.54 (0.62, CI: -15.74, -13.35)","-17.06 (0.71, CI: -18.45, -15.7)","-19.25 (0.8, CI: -20.82, -17.7)","-21.17 (0.91, CI: -22.94, -19.39)","-22.85 (1.01, CI: -24.82, -20.85)","-24.29 (1.13, CI: -26.47, -22.08)","-25.46 (1.25, CI: -27.89, -22.96)","-26.35 (1.38, CI: -29.05, -23.62)","-26.85 (1.53, CI: -29.82, -23.78)","-208.95 (9.75, CI: -227.72, -189.91)","3.62","1.13","Yes"
"149","-0.09 (0.57, CI: -1.19, 1.06)","-4.51 (0.5, CI: -5.48, -3.53)","-8.33 (0.49, CI: -9.27, -7.36)","-11.65 (0.54, CI: -12.68, -10.58)","-14.53 (0.61, CI: -15.72, -13.34)","-17.05 (0.7, CI: -18.43, -15.69)","-19.24 (0.8, CI: -20.8, -17.72)","-21.16 (0.9, CI: -22.9, -19.45)","-22.84 (1, CI: -24.78, -20.94)","-24.28 (1.11, CI: -26.45, -22.15)","-25.46 (1.22, CI: -27.85, -23.09)","-26.34 (1.35, CI: -28.99, -23.75)","-26.85 (1.5, CI: -29.77, -23.97)","-208.86 (9.6, CI: -227.5, -190.14)","3.62","1.14","Yes"
"161","-0.09 (0.58, CI: -1.24, 1.06)","-4.5 (0.5, CI: -5.5, -3.52)","-8.33 (0.5, CI: -9.32, -7.33)","-11.65 (0.54, CI: -12.7, -10.56)","-14.53 (0.61, CI: -15.73, -13.33)","-17.05 (0.7, CI: -18.43, -15.67)","-19.24 (0.8, CI: -20.83, -17.69)","-21.16 (0.9, CI: -22.94, -19.42)","-22.84 (1.01, CI: -24.82, -20.88)","-24.28 (1.12, CI: -26.46, -22.11)","-25.46 (1.24, CI: -27.9, -23.07)","-26.34 (1.37, CI: -29.02, -23.72)","-26.84 (1.53, CI: -29.86, -23.95)","-208.84 (9.65, CI: -227.89, -190.17)","3.62","1.13","Yes"
"197","-0.11 (0.58, CI: -1.26, 0.99)","-4.53 (0.5, CI: -5.53, -3.53)","-8.35 (0.5, CI: -9.35, -7.39)","-11.67 (0.54, CI: -12.76, -10.61)","-14.56 (0.62, CI: -15.8, -13.37)","-17.08 (0.7, CI: -18.49, -15.73)","-19.27 (0.8, CI: -20.88, -17.74)","-21.2 (0.9, CI: -23, -19.48)","-22.89 (1, CI: -24.87, -20.96)","-24.33 (1.11, CI: -26.52, -22.21)","-25.52 (1.22, CI: -27.94, -23.17)","-26.41 (1.35, CI: -29.09, -23.8)","-26.93 (1.49, CI: -29.91, -24)","-209.31 (9.61, CI: -228.68, -190.5)","3.62","1.13","Yes"
"219","0.2 (0.36, CI: -0.52, 0.91)","-4.25 (0.32, CI: -4.89, -3.65)","-8.11 (0.37, CI: -8.85, -7.38)","-11.46 (0.46, CI: -12.39, -10.58)","-14.37 (0.55, CI: -15.48, -13.3)","-16.9 (0.65, CI: -18.19, -15.65)","-19.08 (0.76, CI: -20.6, -17.61)","-21 (0.87, CI: -22.72, -19.28)","-22.69 (0.98, CI: -24.62, -20.72)","-24.14 (1.1, CI: -26.3, -21.95)","-25.35 (1.22, CI: -27.78, -22.96)","-26.26 (1.35, CI: -28.95, -23.64)","-26.79 (1.5, CI: -29.8, -23.86)","-206.91 (9.02, CI: -224.9, -189.31)","0.98","1.17","Yes"
"207","0.21 (0.37, CI: -0.5, 0.92)","-4.26 (0.32, CI: -4.89, -3.63)","-8.12 (0.38, CI: -8.87, -7.38)","-11.48 (0.46, CI: -12.37, -10.56)","-14.4 (0.56, CI: -15.47, -13.28)","-16.91 (0.65, CI: -18.18, -15.6)","-19.1 (0.75, CI: -20.56, -17.56)","-21.01 (0.86, CI: -22.72, -19.25)","-22.7 (0.98, CI: -24.62, -20.72)","-24.16 (1.1, CI: -26.33, -21.95)","-25.36 (1.22, CI: -27.78, -22.92)","-26.28 (1.34, CI: -28.93, -23.64)","-26.82 (1.48, CI: -29.78, -23.94)","-207.09 (8.98, CI: -224.67, -188.89)","0.99","1.18","Yes"
"211","0.21 (0.38, CI: -0.52, 0.97)","-4.25 (0.32, CI: -4.88, -3.59)","-8.11 (0.39, CI: -8.86, -7.34)","-11.47 (0.47, CI: -12.38, -10.55)","-14.39 (0.57, CI: -15.5, -13.3)","-16.91 (0.67, CI: -18.25, -15.62)","-19.1 (0.78, CI: -20.62, -17.61)","-21.01 (0.89, CI: -22.78, -19.28)","-22.7 (1.01, CI: -24.7, -20.71)","-24.16 (1.14, CI: -26.38, -21.92)","-25.37 (1.27, CI: -27.82, -22.87)","-26.29 (1.39, CI: -29.02, -23.55)","-26.83 (1.54, CI: -29.86, -23.84)","-207.08 (9.31, CI: -225.45, -188.85)","1","1.17","Yes"
"215","0.21 (0.36, CI: -0.5, 0.91)","-4.24 (0.31, CI: -4.85, -3.63)","-8.1 (0.38, CI: -8.85, -7.36)","-11.45 (0.47, CI: -12.38, -10.54)","-14.36 (0.56, CI: -15.48, -13.25)","-16.88 (0.66, CI: -18.21, -15.57)","-19.06 (0.77, CI: -20.6, -17.55)","-20.98 (0.89, CI: -22.76, -19.21)","-22.67 (1.01, CI: -24.69, -20.68)","-24.13 (1.14, CI: -26.38, -21.89)","-25.34 (1.26, CI: -27.81, -22.82)","-26.25 (1.4, CI: -28.98, -23.48)","-26.79 (1.55, CI: -29.81, -23.74)","-206.75 (9.2, CI: -224.96, -188.54)","1.01","1.17","Yes"
"223","0.2 (0.37, CI: -0.56, 0.93)","-4.25 (0.32, CI: -4.88, -3.62)","-8.11 (0.38, CI: -8.86, -7.38)","-11.47 (0.46, CI: -12.37, -10.57)","-14.38 (0.56, CI: -15.48, -13.26)","-16.9 (0.66, CI: -18.17, -15.61)","-19.08 (0.76, CI: -20.56, -17.6)","-20.99 (0.88, CI: -22.7, -19.29)","-22.68 (0.99, CI: -24.62, -20.75)","-24.14 (1.11, CI: -26.3, -21.97)","-25.34 (1.24, CI: -27.74, -22.96)","-26.25 (1.37, CI: -28.93, -23.61)","-26.79 (1.51, CI: -29.75, -23.82)","-206.9 (9.1, CI: -224.7, -189.34)","1.01","1.17","Yes"
"209","-0.24 (0.75, CI: -1.73, 1.26)","-4.48 (0.65, CI: -5.76, -3.2)","-8.23 (0.63, CI: -9.47, -6.98)","-11.56 (0.65, CI: -12.83, -10.24)","-14.5 (0.71, CI: -15.87, -13.03)","-17.09 (0.78, CI: -18.63, -15.48)","-19.35 (0.87, CI: -21.06, -17.55)","-21.29 (0.98, CI: -23.22, -19.27)","-22.92 (1.1, CI: -25.09, -20.68)","-24.3 (1.22, CI: -26.69, -21.8)","-25.45 (1.36, CI: -28.04, -22.66)","-26.42 (1.5, CI: -29.27, -23.33)","-27.14 (1.68, CI: -30.38, -23.73)","-209.28 (10.71, CI: -230.23, -187.19)","4.51","1.21","Yes"
"217","-0.19 (0.77, CI: -1.7, 1.24)","-4.4 (0.69, CI: -5.68, -3.13)","-8.13 (0.68, CI: -9.39, -6.89)","-11.45 (0.71, CI: -12.81, -10.18)","-14.39 (0.76, CI: -15.88, -13.05)","-16.98 (0.83, CI: -18.64, -15.52)","-19.24 (0.92, CI: -21.09, -17.61)","-21.16 (1.03, CI: -23.22, -19.34)","-22.78 (1.16, CI: -25.08, -20.73)","-24.14 (1.29, CI: -26.69, -21.82)","-25.29 (1.42, CI: -28.1, -22.71)","-26.25 (1.54, CI: -29.32, -23.4)","-26.98 (1.68, CI: -30.35, -23.82)","-207.8 (11.37, CI: -230.18, -187.57)","4.47","1.21","Yes"
"221","-0.25 (0.73, CI: -1.65, 1.23)","-4.48 (0.63, CI: -5.67, -3.19)","-8.22 (0.62, CI: -9.39, -6.98)","-11.55 (0.65, CI: -12.78, -10.25)","-14.5 (0.7, CI: -15.85, -13.11)","-17.1 (0.77, CI: -18.6, -15.56)","-19.36 (0.86, CI: -21.03, -17.61)","-21.3 (0.97, CI: -23.17, -19.35)","-22.94 (1.09, CI: -25.06, -20.75)","-24.31 (1.22, CI: -26.67, -21.89)","-25.47 (1.35, CI: -28.07, -22.79)","-26.44 (1.49, CI: -29.38, -23.49)","-27.15 (1.66, CI: -30.45, -23.86)","-209.38 (10.62, CI: -229.7, -188.19)","4.52","1.22","Yes"
"213","-0.24 (0.73, CI: -1.65, 1.21)","-4.47 (0.62, CI: -5.67, -3.22)","-8.21 (0.6, CI: -9.39, -7.03)","-11.54 (0.63, CI: -12.77, -10.26)","-14.48 (0.67, CI: -15.82, -13.13)","-17.06 (0.74, CI: -18.51, -15.57)","-19.31 (0.83, CI: -20.92, -17.65)","-21.24 (0.94, CI: -23.09, -19.41)","-22.87 (1.06, CI: -24.92, -20.78)","-24.24 (1.19, CI: -26.51, -21.87)","-25.39 (1.32, CI: -27.91, -22.73)","-26.34 (1.46, CI: -29.13, -23.36)","-27.05 (1.63, CI: -30.21, -23.76)","-208.8 (10.3, CI: -228.61, -188.31)","4.52","1.21","Yes"
"205","-0.24 (0.74, CI: -1.68, 1.25)","-4.47 (0.63, CI: -5.68, -3.2)","-8.21 (0.61, CI: -9.38, -6.96)","-11.53 (0.65, CI: -12.79, -10.23)","-14.48 (0.71, CI: -15.88, -13.06)","-17.07 (0.8, CI: -18.66, -15.49)","-19.33 (0.9, CI: -21.13, -17.52)","-21.26 (1.03, CI: -23.28, -19.2)","-22.89 (1.15, CI: -25.14, -20.57)","-24.26 (1.28, CI: -26.75, -21.63)","-25.41 (1.42, CI: -28.17, -22.46)","-26.37 (1.58, CI: -29.42, -23.15)","-27.08 (1.76, CI: -30.43, -23.57)","-208.92 (11.1, CI: -231.04, -186.91)","4.5","1.21","Yes"
